version,rank_cleanup,filename,size_bytes,size_mb,downloads_all_30d,downloads_installer_nexus_30d,downloads_installer_bandersnatch_30d,downloads_installer_devpi_30d,downloads_installer_browser_30d,downloads_installer_unknown_30d,downloads_installer_pip_30d,downloads_installer_uv_30d,downloads_installer_poetry_30d,downloads_installer_requests_30d
0.8.6,279,tzfpy-0.8.6-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6034253,5.755,7,1,6,0,,,0,0,0,0
0.8.6,355,tzfpy-0.8.6-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6034251,5.755,8,1,7,0,,,0,0,0,0
0.8.6,356,tzfpy-0.8.6-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6034251,5.755,8,1,7,0,,,0,0,0,0
0.8.6,357,tzfpy-0.8.6-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6034256,5.755,8,1,7,0,,,0,0,0,0
0.8.6,358,tzfpy-0.8.6-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6034253,5.755,8,1,7,0,,,0,0,0,0
0.8.6,530,tzfpy-0.8.6-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6034251,5.755,9,1,8,0,,,0,0,0,0
0.8.6,531,tzfpy-0.8.6-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6034249,5.755,9,1,8,0,,,0,0,0,0
0.8.7rc1,29,tzfpy-0.8.7rc1-pp38-pypy38_pp73-macosx_11_0_x86_64.whl,6695107,6.385,3,1,2,0,,,0,0,0,0
0.8.7rc1,30,tzfpy-0.8.7rc1-pp39-pypy39_pp73-macosx_11_0_x86_64.whl,6695109,6.385,3,1,2,0,,,0,0,0,0
0.8.7rc1,110,tzfpy-0.8.7rc1-cp310-cp310-macosx_11_0_x86_64.whl,6695101,6.385,4,1,3,0,,,0,0,0,0
0.8.7rc1,111,tzfpy-0.8.7rc1-cp311-cp311-macosx_11_0_x86_64.whl,6695102,6.385,4,1,3,0,,,0,0,0,0
0.8.7rc1,112,tzfpy-0.8.7rc1-cp36-cp36m-macosx_11_0_x86_64.whl,6695115,6.385,4,1,3,0,,,0,0,0,0
0.8.7rc1,113,tzfpy-0.8.7rc1-cp37-cp37m-macosx_11_0_x86_64.whl,6695100,6.385,4,1,3,0,,,0,0,0,0
0.8.7rc1,114,tzfpy-0.8.7rc1-cp38-cp38-macosx_11_0_x86_64.whl,6695100,6.385,4,1,3,0,,,0,0,0,0
0.8.7rc1,115,tzfpy-0.8.7rc1-cp39-cp39-macosx_11_0_x86_64.whl,6695101,6.385,4,1,3,0,,,0,0,0,0
0.8.7rc1,116,tzfpy-0.8.7rc1-pp37-pypy37_pp73-macosx_11_0_x86_64.whl,6695107,6.385,4,1,3,0,,,0,0,0,0
0.8.7rc1,204,tzfpy-0.8.7rc1-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370820,6.076,6,1,5,0,,,0,0,0,0
0.8.7rc1,205,tzfpy-0.8.7rc1-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370837,6.076,6,1,5,0,,,0,0,0,0
0.8.7rc1,206,tzfpy-0.8.7rc1-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370824,6.076,6,1,5,0,,,0,0,0,0
0.8.7rc1,207,tzfpy-0.8.7rc1-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370825,6.076,6,1,5,0,,,0,0,0,0
0.8.7rc1,280,tzfpy-0.8.7rc1-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370822,6.076,7,1,6,0,,,0,0,0,0
0.8.7rc1,281,tzfpy-0.8.7rc1-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370823,6.076,7,1,6,0,,,0,0,0,0
0.8.7rc1,282,tzfpy-0.8.7rc1-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370818,6.076,7,1,6,0,,,0,0,0,0
0.8.7rc1,283,tzfpy-0.8.7rc1-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370820,6.076,7,1,6,0,,,0,0,0,0
0.9.0,31,tzfpy-0.9.0-cp39-cp39-macosx_11_0_x86_64.whl,6695071,6.385,3,1,2,0,,,0,0,0,0
0.9.0,32,tzfpy-0.9.0-pp37-pypy37_pp73-macosx_11_0_x86_64.whl,6695077,6.385,3,1,2,0,,,0,0,0,0
0.9.0,117,tzfpy-0.9.0-cp310-cp310-macosx_11_0_x86_64.whl,6695072,6.385,4,1,3,0,,,0,0,0,0
0.9.0,118,tzfpy-0.9.0-cp311-cp311-macosx_11_0_x86_64.whl,6695071,6.385,4,1,3,0,,,0,0,0,0
0.9.0,119,tzfpy-0.9.0-cp36-cp36m-macosx_11_0_x86_64.whl,6695087,6.385,4,1,3,0,,,0,0,0,0
0.9.0,120,tzfpy-0.9.0-cp37-cp37m-macosx_11_0_x86_64.whl,6695072,6.385,4,1,3,0,,,0,0,0,0
0.9.0,121,tzfpy-0.9.0-cp38-cp38-macosx_11_0_x86_64.whl,6695068,6.385,4,1,3,0,,,0,0,0,0
0.9.0,122,tzfpy-0.9.0-pp38-pypy38_pp73-macosx_11_0_x86_64.whl,6695077,6.385,4,1,3,0,,,0,0,0,0
0.9.0,123,tzfpy-0.9.0-pp39-pypy39_pp73-macosx_11_0_x86_64.whl,6695079,6.385,4,1,3,0,,,0,0,0,0
0.9.0,285,tzfpy-0.9.0-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370798,6.076,7,1,6,0,,,0,0,0,0
0.9.0,286,tzfpy-0.9.0-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370788,6.076,7,1,6,0,,,0,0,0,0
0.9.0,359,tzfpy-0.9.0-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370781,6.076,8,1,7,0,,,0,0,0,0
0.9.0,360,tzfpy-0.9.0-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370786,6.076,8,1,7,0,,,0,0,0,0
0.9.0,361,tzfpy-0.9.0-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370782,6.076,8,1,7,0,,,0,0,0,0
0.9.0,532,tzfpy-0.9.0-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370782,6.076,9,1,8,0,,,0,0,0,0
0.9.0,533,tzfpy-0.9.0-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370782,6.076,9,1,8,0,,,0,0,0,0
0.9.0,534,tzfpy-0.9.0-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370788,6.076,9,1,8,0,,,0,0,0,0
0.9.1,33,tzfpy-0.9.1-cp310-cp310-macosx_11_0_x86_64.whl,6695002,6.385,3,1,2,0,,,0,0,0,0
0.9.1,34,tzfpy-0.9.1-cp311-cp311-macosx_11_0_x86_64.whl,6695001,6.385,3,1,2,0,,,0,0,0,0
0.9.1,35,tzfpy-0.9.1-cp36-cp36m-macosx_11_0_x86_64.whl,6695021,6.385,3,1,2,0,,,0,0,0,0
0.9.1,36,tzfpy-0.9.1-cp37-cp37m-macosx_11_0_x86_64.whl,6695002,6.385,3,1,2,0,,,0,0,0,0
0.9.1,37,tzfpy-0.9.1-cp38-cp38-macosx_11_0_x86_64.whl,6695000,6.385,3,1,2,0,,,0,0,0,0
0.9.1,38,tzfpy-0.9.1-cp39-cp39-macosx_11_0_x86_64.whl,6695002,6.385,3,1,2,0,,,0,0,0,0
0.9.1,39,tzfpy-0.9.1-pp37-pypy37_pp73-macosx_11_0_x86_64.whl,6695008,6.385,3,1,2,0,,,0,0,0,0
0.9.1,40,tzfpy-0.9.1-pp38-pypy38_pp73-macosx_11_0_x86_64.whl,6695010,6.385,3,1,2,0,,,0,0,0,0
0.9.1,41,tzfpy-0.9.1-pp39-pypy39_pp73-macosx_11_0_x86_64.whl,6695007,6.385,3,1,2,0,,,0,0,0,0
0.9.1,287,tzfpy-0.9.1-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370780,6.076,7,1,6,0,,,0,0,0,0
0.9.1,288,tzfpy-0.9.1-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370767,6.076,7,1,6,0,,,0,0,0,0
0.9.1,289,tzfpy-0.9.1-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370767,6.076,7,1,6,0,,,0,0,0,0
0.9.1,362,tzfpy-0.9.1-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370761,6.076,8,1,7,0,,,0,0,0,0
0.9.1,363,tzfpy-0.9.1-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370762,6.076,8,1,7,0,,,0,0,0,0
0.9.1,364,tzfpy-0.9.1-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370761,6.076,8,1,7,0,,,0,0,0,0
0.9.1,365,tzfpy-0.9.1-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370766,6.076,8,1,7,0,,,0,0,0,0
0.9.1,536,tzfpy-0.9.1-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6370761,6.076,9,1,8,0,,,0,0,0,0
0.9.2,42,tzfpy-0.9.2-cp310-cp310-macosx_11_0_x86_64.whl,6697741,6.387,3,1,2,0,,,0,0,0,0
0.9.2,43,tzfpy-0.9.2-cp311-cp311-macosx_11_0_x86_64.whl,6697741,6.387,3,1,2,0,,,0,0,0,0
0.9.2,44,tzfpy-0.9.2-cp36-cp36m-macosx_11_0_x86_64.whl,6697758,6.387,3,1,2,0,,,0,0,0,0
0.9.2,45,tzfpy-0.9.2-cp37-cp37m-macosx_11_0_x86_64.whl,6697741,6.387,3,1,2,0,,,0,0,0,0
0.9.2,46,tzfpy-0.9.2-cp38-cp38-macosx_11_0_x86_64.whl,6697738,6.387,3,1,2,0,,,0,0,0,0
0.9.2,47,tzfpy-0.9.2-cp39-cp39-macosx_11_0_x86_64.whl,6697738,6.387,3,1,2,0,,,0,0,0,0
0.9.2,48,tzfpy-0.9.2-pp37-pypy37_pp73-macosx_11_0_x86_64.whl,6697745,6.387,3,1,2,0,,,0,0,0,0
0.9.2,49,tzfpy-0.9.2-pp38-pypy38_pp73-macosx_11_0_x86_64.whl,6697746,6.387,3,1,2,0,,,0,0,0,0
0.9.2,50,tzfpy-0.9.2-pp39-pypy39_pp73-macosx_11_0_x86_64.whl,6697747,6.387,3,1,2,0,,,0,0,0,0
0.9.2,290,tzfpy-0.9.2-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6373578,6.078,7,1,6,0,,,0,0,0,0
0.9.2,291,tzfpy-0.9.2-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6373562,6.078,7,1,6,0,,,0,0,0,0
0.9.2,292,tzfpy-0.9.2-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6373567,6.078,7,1,6,0,,,0,0,0,0
0.9.2,366,tzfpy-0.9.2-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6373561,6.078,8,1,7,0,,,0,0,0,0
0.9.2,367,tzfpy-0.9.2-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6373562,6.078,8,1,7,0,,,0,0,0,0
0.9.2,368,tzfpy-0.9.2-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6373558,6.078,8,1,7,0,,,0,0,0,0
0.9.2,369,tzfpy-0.9.2-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6373568,6.078,8,1,7,0,,,0,0,0,0
0.10.0,124,tzfpy-0.10.0-cp310-cp310-macosx_11_0_x86_64.whl,6729963,6.418,4,1,3,0,,,0,0,0,0
0.10.0,125,tzfpy-0.10.0-cp311-cp311-macosx_11_0_x86_64.whl,6729962,6.418,4,1,3,0,,,0,0,0,0
0.10.0,126,tzfpy-0.10.0-cp36-cp36m-macosx_11_0_x86_64.whl,6729979,6.418,4,1,3,0,,,0,0,0,0
0.10.0,127,tzfpy-0.10.0-cp37-cp37m-macosx_11_0_x86_64.whl,6729960,6.418,4,1,3,0,,,0,0,0,0
0.10.0,128,tzfpy-0.10.0-cp38-cp38-macosx_11_0_x86_64.whl,6729957,6.418,4,1,3,0,,,0,0,0,0
0.10.0,129,tzfpy-0.10.0-cp39-cp39-macosx_11_0_x86_64.whl,6729959,6.418,4,1,3,0,,,0,0,0,0
0.10.0,130,tzfpy-0.10.0-pp37-pypy37_pp73-macosx_11_0_x86_64.whl,6729966,6.418,4,1,3,0,,,0,0,0,0
0.10.0,131,tzfpy-0.10.0-pp38-pypy38_pp73-macosx_11_0_x86_64.whl,6729967,6.418,4,1,3,0,,,0,0,0,0
0.10.0,132,tzfpy-0.10.0-pp39-pypy39_pp73-macosx_11_0_x86_64.whl,6729965,6.418,4,1,3,0,,,0,0,0,0
0.10.0,370,tzfpy-0.10.0-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6406090,6.109,8,1,7,0,,,0,0,0,0
0.10.0,371,tzfpy-0.10.0-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6406076,6.109,8,1,7,0,,,0,0,0,0
0.10.0,372,tzfpy-0.10.0-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6406082,6.109,8,1,7,0,,,0,0,0,0
0.10.0,539,tzfpy-0.10.0-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6406076,6.109,9,1,8,0,,,0,0,0,0
0.10.0,540,tzfpy-0.10.0-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6406075,6.109,9,1,8,0,,,0,0,0,0
0.10.0,541,tzfpy-0.10.0-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6406075,6.109,9,1,8,0,,,0,0,0,0
0.10.0,542,tzfpy-0.10.0-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6406075,6.109,9,1,8,0,,,0,0,0,0
0.10.0,543,tzfpy-0.10.0-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6406082,6.109,9,1,8,0,,,0,0,0,0
0.10.1,133,tzfpy-0.10.1-cp310-cp310-macosx_11_0_x86_64.whl,6725730,6.414,4,1,3,0,,,0,0,0,0
0.10.1,134,tzfpy-0.10.1-cp311-cp311-macosx_11_0_x86_64.whl,6725727,6.414,4,1,3,0,,,0,0,0,0
0.10.1,135,tzfpy-0.10.1-cp36-cp36m-macosx_11_0_x86_64.whl,6725744,6.414,4,1,3,0,,,0,0,0,0
0.10.1,136,tzfpy-0.10.1-cp37-cp37m-macosx_11_0_x86_64.whl,6725728,6.414,4,1,3,0,,,0,0,0,0
0.10.1,137,tzfpy-0.10.1-cp38-cp38-macosx_11_0_x86_64.whl,6725725,6.414,4,1,3,0,,,0,0,0,0
0.10.1,138,tzfpy-0.10.1-cp39-cp39-macosx_11_0_x86_64.whl,6725727,6.414,4,1,3,0,,,0,0,0,0
0.10.1,139,tzfpy-0.10.1-pp37-pypy37_pp73-macosx_11_0_x86_64.whl,6725734,6.414,4,1,3,0,,,0,0,0,0
0.10.1,140,tzfpy-0.10.1-pp38-pypy38_pp73-macosx_11_0_x86_64.whl,6725733,6.414,4,1,3,0,,,0,0,0,0
0.10.1,141,tzfpy-0.10.1-pp39-pypy39_pp73-macosx_11_0_x86_64.whl,6725734,6.414,4,1,3,0,,,0,0,0,0
0.10.1,373,tzfpy-0.10.1-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6401032,6.104,8,1,7,0,,,0,0,0,0
0.10.1,374,tzfpy-0.10.1-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6401016,6.104,8,1,7,0,,,0,0,0,0
0.10.1,375,tzfpy-0.10.1-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6401020,6.104,8,1,7,0,,,0,0,0,0
0.10.1,544,tzfpy-0.10.1-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6401017,6.104,9,1,8,0,,,0,0,0,0
0.10.1,545,tzfpy-0.10.1-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6401015,6.104,9,1,8,0,,,0,0,0,0
0.10.1,546,tzfpy-0.10.1-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6401016,6.104,9,1,8,0,,,0,0,0,0
0.10.1,547,tzfpy-0.10.1-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl,6401021,6.104,9,1,8,0,,,0,0,0,0
0.11.0,142,tzfpy-0.11.0-cp310-cp310-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12502608,11.923,4,1,3,0,,,0,0,0,0
0.11.0,143,tzfpy-0.11.0-cp311-cp311-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12502604,11.923,4,1,3,0,,,0,0,0,0
0.11.0,144,tzfpy-0.11.0-cp37-cp37m-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12502927,11.924,4,1,3,0,,,0,0,0,0
0.11.0,145,tzfpy-0.11.0-cp38-cp38-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12502916,11.924,4,1,3,0,,,0,0,0,0
0.11.0,146,tzfpy-0.11.0-cp39-cp39-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12502617,11.923,4,1,3,0,,,0,0,0,0
0.11.0,376,tzfpy-0.11.0-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7009605,6.685,8,1,7,0,,,0,0,0,0
0.11.0,377,tzfpy-0.11.0-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7013399,6.688,8,1,7,0,,,0,0,0,0
0.11.0,548,tzfpy-0.11.0-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7010458,6.686,9,1,8,0,,,0,0,0,0
0.11.0,549,tzfpy-0.11.0-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7010460,6.686,9,1,8,0,,,0,0,0,0
0.11.0,550,tzfpy-0.11.0-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7009651,6.685,9,1,8,0,,,0,0,0,0
0.11.0,551,tzfpy-0.11.0-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7010459,6.686,9,1,8,0,,,0,0,0,0
0.11.0,552,tzfpy-0.11.0-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7010815,6.686,9,1,8,0,,,0,0,0,0
0.11.1,147,tzfpy-0.11.1-cp310-cp310-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12512647,11.933,4,1,3,0,,,0,0,0,0
0.11.1,148,tzfpy-0.11.1-cp311-cp311-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12512608,11.933,4,1,3,0,,,0,0,0,0
0.11.1,149,tzfpy-0.11.1-cp37-cp37m-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12510983,11.931,4,1,3,0,,,0,0,0,0
0.11.1,150,tzfpy-0.11.1-cp38-cp38-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12510977,11.931,4,1,3,0,,,0,0,0,0
0.11.1,151,tzfpy-0.11.1-cp39-cp39-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12512620,11.933,4,1,3,0,,,0,0,0,0
0.11.1,378,tzfpy-0.11.1-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7011969,6.687,8,1,7,0,,,0,0,0,0
0.11.1,379,tzfpy-0.11.1-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7015771,6.691,8,1,7,0,,,0,0,0,0
0.11.1,553,tzfpy-0.11.1-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7012892,6.688,9,1,8,0,,,0,0,0,0
0.11.1,554,tzfpy-0.11.1-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7012046,6.687,9,1,8,0,,,0,0,0,0
0.11.1,555,tzfpy-0.11.1-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7012889,6.688,9,1,8,0,,,0,0,0,0
0.11.1,556,tzfpy-0.11.1-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7013268,6.688,9,1,8,0,,,0,0,0,0
0.11.2,152,tzfpy-0.11.2-cp310-cp310-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12544629,11.963,4,1,3,0,,,0,0,0,0
0.11.2,153,tzfpy-0.11.2-cp311-cp311-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12544631,11.963,4,1,3,0,,,0,0,0,0
0.11.2,154,tzfpy-0.11.2-cp37-cp37m-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12543626,11.963,4,1,3,0,,,0,0,0,0
0.11.2,155,tzfpy-0.11.2-cp38-cp38-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12543626,11.963,4,1,3,0,,,0,0,0,0
0.11.2,156,tzfpy-0.11.2-cp39-cp39-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12544631,11.963,4,1,3,0,,,0,0,0,0
0.11.2,380,tzfpy-0.11.2-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7025922,6.700,8,1,7,0,,,0,0,0,0
0.11.2,381,tzfpy-0.11.2-pp37-pypy37_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7029096,6.703,8,1,7,0,,,0,0,0,0
0.11.2,557,tzfpy-0.11.2-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7026738,6.701,9,1,8,0,,,0,0,0,0
0.11.2,558,tzfpy-0.11.2-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7026740,6.701,9,1,8,0,,,0,0,0,0
0.11.2,559,tzfpy-0.11.2-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7025890,6.700,9,1,8,0,,,0,0,0,0
0.11.2,560,tzfpy-0.11.2-cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7026733,6.701,9,1,8,0,,,0,0,0,0
0.11.2,561,tzfpy-0.11.2-pp38-pypy38_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7026903,6.701,9,1,8,0,,,0,0,0,0
0.12.0,1,tzfpy-0.12.0-cp37-cp37m-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12552651,11.971,2,1,1,0,,,0,0,0,0
0.12.0,157,tzfpy-0.12.0-cp310-cp310-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12552372,11.971,4,1,3,0,,,0,0,0,0
0.12.0,158,tzfpy-0.12.0-cp311-cp311-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12552360,11.971,4,1,3,0,,,0,0,0,0
0.12.0,159,tzfpy-0.12.0-cp38-cp38-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12552611,11.971,4,1,3,0,,,0,0,0,0
0.12.0,160,tzfpy-0.12.0-cp39-cp39-macosx_10_7_x86_64.whl,6223223,5.935,4,1,3,0,,,0,0,0,0
0.12.0,161,tzfpy-0.12.0-cp39-cp39-macosx_10_9_x86_64.macosx_11_0_arm64.macosx_10_9_universal2.whl,12552334,11.971,4,1,3,0,,,0,0,0,0
0.12.0,208,tzfpy-0.12.0-cp310-none-win_amd64.whl,6113137,5.830,6,1,5,0,,,0,0,0,0
0.12.0,209,tzfpy-0.12.0-cp311-none-win_amd64.whl,6113140,5.830,6,1,5,0,,,0,0,0,0
0.12.0,210,tzfpy-0.12.0-cp37-none-win_amd64.whl,6113123,5.830,6,1,5,0,,,0,0,0,0
0.12.0,211,tzfpy-0.12.0-cp38-none-win_amd64.whl,6113163,5.830,6,1,5,0,,,0,0,0,0
0.12.0,382,tzfpy-0.12.0-cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,7041720,6.716,8,1,7,0,,,0,0,0,0
