version,filename,downloads_30d
0.8.2,tzfpy-0.8.2-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-cp37-cp37m-macosx_11_0_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-cp38-cp38-macosx_11_0_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-cp39-cp39-macosx_11_0_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-pp37-pypy37_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-pp38-pypy38_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-pp39-pypy39_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.2,tzfpy-0.8.2-pp39-pypy39_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp310-cp310-macosx_11_0_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp311-cp311-macosx_11_0_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp36-cp36m-macosx_11_0_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp37-cp37m-macosx_11_0_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp38-cp38-macosx_11_0_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp39-cp39-macosx_11_0_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-pp37-pypy37_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-pp38-pypy38_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-pp39-pypy39_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.3,tzfpy-0.8.3-pp39-pypy39_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp310-cp310-macosx_11_0_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp311-cp311-macosx_11_0_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp36-cp36m-macosx_11_0_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp37-cp37m-macosx_11_0_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp38-cp38-macosx_11_0_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp39-cp39-macosx_11_0_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-pp37-pypy37_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-pp38-pypy38_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-pp39-pypy39_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.4,tzfpy-0.8.4-pp39-pypy39_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp310-cp310-macosx_11_0_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp311-cp311-macosx_11_0_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp36-cp36m-macosx_11_0_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp37-cp37m-macosx_11_0_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp38-cp38-macosx_11_0_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp39-cp39-macosx_11_0_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-pp37-pypy37_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-pp38-pypy38_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-pp39-pypy39_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.4rc1,tzfpy-0.8.4rc1-pp39-pypy39_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-cp311-cp311-macosx_11_0_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-cp36-cp36m-macosx_11_0_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-cp37-cp37m-macosx_11_0_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-cp38-cp38-macosx_11_0_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-pp37-pypy37_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-pp38-pypy38_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-pp39-pypy39_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.5,tzfpy-0.8.5-pp39-pypy39_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp310-cp310-macosx_11_0_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp311-cp311-macosx_11_0_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp36-cp36m-macosx_11_0_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp37-cp37m-macosx_11_0_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp38-cp38-macosx_11_0_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp39-cp39-macosx_11_0_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-pp37-pypy37_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-pp38-pypy38_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.6,tzfpy-0.8.6-pp39-pypy39_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-cp311-cp311-macosx_11_0_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-cp36-cp36m-macosx_11_0_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-cp37-cp37m-macosx_11_0_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-cp38-cp38-macosx_11_0_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-cp39-cp39-macosx_11_0_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-pp37-pypy37_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-pp38-pypy38_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-pp39-pypy39_pp73-macosx_11_0_x86_64.whl.metadata,1
0.8.7rc1,tzfpy-0.8.7rc1-pp39-pypy39_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp310-cp310-macosx_11_0_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp311-cp311-macosx_11_0_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp36-cp36m-macosx_11_0_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp37-cp37m-macosx_11_0_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp38-cp38-macosx_11_0_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp39-cp39-macosx_11_0_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-pp37-pypy37_pp73-macosx_11_0_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-pp38-pypy38_pp73-macosx_11_0_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-pp39-pypy39_pp73-macosx_11_0_x86_64.whl.metadata,1
0.9.0,tzfpy-0.9.0-pp39-pypy39_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-cp310-cp310-macosx_11_0_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-cp311-cp311-macosx_11_0_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-cp311-cp311-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-cp36-cp36m-macosx_11_0_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-cp36-cp36m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-cp37-cp37m-macosx_11_0_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-cp38-cp38-macosx_11_0_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-cp39-cp39-macosx_11_0_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-pp37-pypy37_pp73-macosx_11_0_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-pp38-pypy38_pp73-macosx_11_0_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-pp39-pypy39_pp73-macosx_11_0_x86_64.whl.metadata,1
0.9.1,tzfpy-0.9.1-pp39-pypy39_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-cp310-cp310-macosx_11_0_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-cp310-cp310-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-cp311-cp311-macosx_11_0_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-cp36-cp36m-macosx_11_0_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-cp37-cp37m-macosx_11_0_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-cp37-cp37m-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-cp38-cp38-macosx_11_0_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-cp38-cp38-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-cp39-cp39-macosx_11_0_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-cp39-cp39-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-pp37-pypy37_pp73-macosx_11_0_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-pp37-pypy37_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-pp38-pypy38_pp73-macosx_11_0_x86_64.whl.metadata,1
0.9.2,tzfpy-0.9.2-pp38-pypy38_pp73-manylinux_2_5_x86_64.manylinux1_x86_64.manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
1.0.0,tzfpy-1.0.0-cp313-cp313t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
1.0.0,tzfpy-1.0.0-cp313-cp313t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
1.0.0,tzfpy-1.0.0-cp313-cp313t-manylinux_2_24_armv7l.whl.metadata,1
1.0.0,tzfpy-1.0.0-cp39-abi3-manylinux_2_24_armv7l.whl.metadata,1
1.0.0,tzfpy-1.0.0-cp39-abi3-win_arm64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp310-abi3-macosx_11_0_arm64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp310-abi3-musllinux_1_2_aarch64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp310-abi3-musllinux_1_2_armv7l.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp310-abi3-musllinux_1_2_x86_64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp310-abi3-win_arm64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp314-cp314t-macosx_10_12_x86_64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp314-cp314t-macosx_11_0_arm64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp314-cp314t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp314-cp314t-musllinux_1_2_aarch64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp314-cp314t-musllinux_1_2_armv7l.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp314-cp314t-musllinux_1_2_x86_64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp314-cp314t-win_amd64.whl.metadata,1
1.0.1,tzfpy-1.0.1-cp314-cp314t-win_arm64.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp310-abi3-musllinux_1_2_aarch64.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp310-abi3-musllinux_1_2_armv7l.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp310-abi3-win_arm64.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp314-cp314t-macosx_10_12_x86_64.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp314-cp314t-macosx_11_0_arm64.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp314-cp314t-musllinux_1_2_aarch64.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp314-cp314t-musllinux_1_2_armv7l.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp314-cp314t-musllinux_1_2_x86_64.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp314-cp314t-win_amd64.whl.metadata,1
1.1.0,tzfpy-1.1.0-cp314-cp314t-win_arm64.whl.metadata,1
1.1.1,tzfpy-1.1.1-cp310-abi3-win32.whl.metadata,1
1.1.1,tzfpy-1.1.1-cp314-cp314t-macosx_11_0_arm64.whl.metadata,1
1.1.1,tzfpy-1.1.1-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata,1
1.1.1,tzfpy-1.1.1-cp314-cp314t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl.metadata,1
1.1.1,tzfpy-1.1.1-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl.metadata,1
1.1.1,tzfpy-1.1.1-cp314-cp314t-musllinux_1_2_aarch64.whl.metadata,1
1.1.1,tzfpy-1.1.1-cp314-cp314t-musllinux_1_2_armv7l.whl.metadata,1
1.1.1,tzfpy-1.1.1-cp314-cp314t-musllinux_1_2_x86_64.whl.metadata,1
1.1.1,tzfpy-1.1.1-cp314-cp314t-win32.whl.metadata,1
1.1.1,tzfpy-1.1.1-cp314-cp314t-win_amd64.whl.metadata,1
1.1.2,tzfpy-1.1.2-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl.metadata,1
